feature1,feature2,class
-1.524035954327426889e+00,5.396115728292694147e-01,1.000000000000000000e+00
1.753485090095537657e+00,2.042749721706452970e+00,2.000000000000000000e+00
-1.595124204962523162e+00,-2.449225682231414014e-01,1.000000000000000000e+00
2.636313017247892354e+00,2.922521771578212579e+00,2.000000000000000000e+00
1.093591876712182165e+00,-1.158727658016816875e+00,1.000000000000000000e+00
5.749822057709259582e-01,2.032221854491543175e-02,1.000000000000000000e+00
-9.906678882075345971e-01,-2.711092058395097926e+00,1.000000000000000000e+00
5.407378045519047660e+00,4.654903970526373058e+00,2.000000000000000000e+00
1.793965030256435833e+00,2.462228220514319332e+00,2.000000000000000000e+00
9.041980334926280616e-01,6.249186684346093035e-01,1.000000000000000000e+00
8.158760952296727209e-02,5.894295633983603899e-01,1.000000000000000000e+00
1.429149946680383421e+00,1.797488594257655503e+00,2.000000000000000000e+00
1.134427419212706845e-01,2.688671923826245536e+00,1.000000000000000000e+00
-4.771809960167571751e-01,-1.838455917955718943e+00,1.000000000000000000e+00
1.247147178640668486e+00,1.967733223954129196e+00,1.000000000000000000e+00
-5.328516481545128025e-01,-1.081394440281358671e+00,1.000000000000000000e+00
6.918073291373567635e-01,1.449253185919127329e+00,1.000000000000000000e+00
1.133561303123533870e+00,1.117777208220696705e+00,2.000000000000000000e+00
-2.324348316861650499e-01,1.190655301388487741e+00,1.000000000000000000e+00
-6.894292783627609111e-02,4.761129534263814911e-01,2.000000000000000000e+00
2.895393857890730782e+00,2.622056371365057093e+00,2.000000000000000000e+00
4.160153126194456319e-01,1.609866882107921393e+00,1.000000000000000000e+00
5.077316071082156324e-01,-1.038167466559611452e+00,1.000000000000000000e+00
1.354956140233494200e-01,2.640023414442449035e+00,2.000000000000000000e+00
-1.255029375854456841e+00,1.287391769819217657e+00,2.000000000000000000e+00
3.017605929073863269e-01,2.545948079407009401e-02,1.000000000000000000e+00
5.537871827034226424e-01,8.749738787509921956e-01,2.000000000000000000e+00
-1.700749538578476105e+00,3.548019576462155822e-01,1.000000000000000000e+00
-8.551482712197768787e-01,-3.254761353503055510e+00,1.000000000000000000e+00
-2.242009799021253968e-01,2.722950359255520425e-01,2.000000000000000000e+00
2.128012269476338147e+00,2.121748555585682983e+00,1.000000000000000000e+00
3.113292562872746139e+00,1.852942727812283641e+00,2.000000000000000000e+00
-1.627370561083281431e-01,5.095503419072247020e-01,1.000000000000000000e+00
2.241348540607948525e+00,1.112402425004606510e+00,2.000000000000000000e+00
-1.322910612507139927e-01,4.583952958283477597e-01,1.000000000000000000e+00
1.935503343317963587e+00,2.122683737970920248e+00,1.000000000000000000e+00
1.479525522587460173e+00,1.693500799889833486e+00,2.000000000000000000e+00
4.065372732900433661e+00,3.527920865094111402e+00,2.000000000000000000e+00
-1.565113204802123237e+00,-1.480234393643020896e+00,1.000000000000000000e+00
6.661631067805668938e-01,2.668851393551772588e+00,2.000000000000000000e+00
2.785281076011519197e+00,9.529933550484936955e-01,2.000000000000000000e+00
-6.824810129259555325e-01,1.980609373115006511e-01,1.000000000000000000e+00
1.252023225956275576e+00,8.879477487783469236e-01,1.000000000000000000e+00
2.055487284280646865e+00,1.926020850023213660e+00,2.000000000000000000e+00
1.698578641928137456e+00,1.253122653233121220e+00,2.000000000000000000e+00
-5.791989996635352744e-01,-7.477929222681785060e-01,1.000000000000000000e+00
1.994745617857288211e+00,1.084230600258107913e+00,2.000000000000000000e+00
2.843990456140099710e-01,8.026603945557644337e-01,2.000000000000000000e+00
-8.914058728080277438e-01,-3.648027978077341693e-01,1.000000000000000000e+00
7.602151423842892219e-01,-1.719683688075364980e+00,1.000000000000000000e+00
3.712641733693549662e-01,-6.877223542834197678e-01,1.000000000000000000e+00
5.264982379477868291e-01,-2.474835938562923943e+00,1.000000000000000000e+00
8.720242187920126398e-01,1.699342383186398742e+00,2.000000000000000000e+00
3.062362911656857367e-01,9.016014579344659996e-01,2.000000000000000000e+00
-7.517531041280951509e-01,1.078402324750819652e+00,1.000000000000000000e+00
1.106820583391203705e+00,1.078175281225264293e-01,1.000000000000000000e+00
-6.711285429599901653e-02,-6.129855579446622516e-01,1.000000000000000000e+00
-3.756310710994563151e-01,-1.069666484193204425e+00,1.000000000000000000e+00
9.711441451280689030e-01,1.391631563318561637e+00,2.000000000000000000e+00
3.845279286735371560e+00,2.290451593809642361e+00,2.000000000000000000e+00
9.202437481534786468e-01,1.596093529042042602e+00,2.000000000000000000e+00
1.629233970755378680e+00,1.279631142855729209e+00,2.000000000000000000e+00
6.298672139232155409e-01,1.648209851563890771e+00,2.000000000000000000e+00
-5.860647759521840916e-01,2.655586884939715286e+00,1.000000000000000000e+00
1.240245376539191591e-01,9.162623930818561968e-01,1.000000000000000000e+00
1.420985766402505845e+00,1.638368512214848582e+00,2.000000000000000000e+00
4.185824113768293664e+00,2.034881150136104822e+00,2.000000000000000000e+00
2.094425470687171664e+00,1.661651916320354916e+00,2.000000000000000000e+00
1.969586969450060288e+00,2.492003943537365040e-01,1.000000000000000000e+00
3.376584586026910806e+00,1.644438480500575617e+00,2.000000000000000000e+00
1.244054444602744169e+00,1.640799689645155546e+00,2.000000000000000000e+00
1.622451738037419267e+00,2.114396641828674817e+00,2.000000000000000000e+00
-7.584132627053418174e-01,-8.362013078227257742e-03,1.000000000000000000e+00
1.763295151700301711e+00,1.156517387609814262e+00,2.000000000000000000e+00
2.101211671070881248e+00,1.653809311879085753e+00,2.000000000000000000e+00
-1.216626472012301008e+00,-1.337001323152532839e+00,1.000000000000000000e+00
1.357613788067318694e+00,2.506658914701794583e+00,2.000000000000000000e+00
1.429778939436499030e+00,-1.327938458670812061e-01,2.000000000000000000e+00
-3.614595436469658640e-01,-2.022590462552934287e+00,1.000000000000000000e+00
3.343468887701719350e-01,2.370084615182638466e+00,2.000000000000000000e+00
1.446687858929256443e+00,2.207767338883774855e+00,2.000000000000000000e+00
9.629649293731481485e-01,1.975417352398250115e+00,2.000000000000000000e+00
2.949010779062027687e+00,1.979592381478771257e+00,2.000000000000000000e+00
1.443217691583726037e+00,1.336354203986302558e+00,1.000000000000000000e+00
-2.092509047307427483e+00,-3.493010064732889330e-01,1.000000000000000000e+00
1.358439128712822797e+00,6.046973202240120138e-01,2.000000000000000000e+00
1.631808679422896147e-01,6.091181436562703028e-02,1.000000000000000000e+00
5.303204530251369730e-01,2.292230962880701828e+00,1.000000000000000000e+00
-1.118560956588716904e+00,-2.061516669201671093e+00,1.000000000000000000e+00
6.450747026619851887e-01,1.110061145661996651e+00,2.000000000000000000e+00
2.654944759108250008e+00,3.192975212708052624e+00,2.000000000000000000e+00
3.013191319206439900e+00,1.462387101501043229e+00,2.000000000000000000e+00
-7.346991019873168050e-01,8.379509662488937582e-01,2.000000000000000000e+00
7.195026059549500808e-01,5.457665633705475194e-01,2.000000000000000000e+00
-3.911913411347344716e-01,-3.193612290776652873e+00,1.000000000000000000e+00
4.603796608477791485e-01,2.014355664861498862e+00,1.000000000000000000e+00
2.743999882355253828e+00,2.300681766077912638e+00,2.000000000000000000e+00
8.759638397575426616e-01,-1.199532654973926693e+00,1.000000000000000000e+00
6.179075286453089566e-01,-3.607635184639945147e-01,1.000000000000000000e+00
2.605185526513076333e+00,3.343359585824435598e+00,2.000000000000000000e+00
-1.861569612900624282e+00,6.045494557951927028e-01,1.000000000000000000e+00
-1.359539533233014019e-01,1.536284592130174209e+00,2.000000000000000000e+00
1.442898337814566556e+00,1.674889125237901677e+00,2.000000000000000000e+00
-9.835162510319067630e-02,2.663681304415285389e+00,1.000000000000000000e+00
8.457783244395591371e-01,1.660496174046161899e+00,2.000000000000000000e+00
-1.547410345456305070e+00,1.617447837135698174e+00,1.000000000000000000e+00
-1.758546327051180747e+00,-1.001857967819016038e+00,1.000000000000000000e+00
-5.916480251905760213e-01,-4.883521100172085183e-01,1.000000000000000000e+00
6.834805680725952737e-02,2.697881429053225477e-01,1.000000000000000000e+00
-3.158329462299902524e+00,-4.792542809881301102e-01,1.000000000000000000e+00
3.295400242270972058e+00,1.570731913205400287e+00,2.000000000000000000e+00
5.128266000068519848e-01,6.437137695483193811e-01,1.000000000000000000e+00
3.561815829800393907e+00,3.142844842237986214e+00,2.000000000000000000e+00
-3.409577503466225679e-01,-1.657794565102874706e-01,2.000000000000000000e+00
-1.796503046645707036e+00,-5.105453218441370344e-01,1.000000000000000000e+00
8.315384240210572653e-01,3.005685317681205948e+00,2.000000000000000000e+00
1.360958894382572115e+00,2.936202582692120977e+00,2.000000000000000000e+00
1.029341587558815663e+00,1.864028419104731826e-01,1.000000000000000000e+00
-2.394447923598732875e-01,-2.548433611601220505e+00,1.000000000000000000e+00
-1.571237565443032724e-01,2.313183306961667629e+00,1.000000000000000000e+00
1.891394268560520286e+00,1.535215145506264811e+00,2.000000000000000000e+00
3.965292350615814865e+00,3.102824451293369812e+00,2.000000000000000000e+00
-7.030642285906023581e-01,3.195709810554319130e-01,2.000000000000000000e+00
1.155290155035649136e+00,2.456859539411228255e+00,2.000000000000000000e+00
-3.643687951746654718e-01,1.180538985767990212e+00,1.000000000000000000e+00
-2.880448674119782115e+00,-1.839523249996155296e-01,1.000000000000000000e+00
1.781486089884482427e+00,9.066994105907904000e-01,2.000000000000000000e+00
-2.959340891460187084e+00,-2.780910862649659254e+00,1.000000000000000000e+00
2.840778913064154310e+00,3.618716093344765738e+00,2.000000000000000000e+00
-1.584690329024314615e+00,-2.094186561537629832e+00,1.000000000000000000e+00
5.010006682650816057e-01,-1.073002148209496243e+00,1.000000000000000000e+00
1.896939954362514058e+00,1.234175623290050261e+00,2.000000000000000000e+00
-4.404491660998927638e-01,2.550886702984429544e+00,1.000000000000000000e+00
3.233477709296380675e-01,-1.744731675346649968e+00,1.000000000000000000e+00
2.444302970528338559e+00,6.457872075619087715e-01,1.000000000000000000e+00
2.725878865969785458e+00,2.940842073504256859e+00,2.000000000000000000e+00
2.101679562730596640e+00,3.043247315152926014e+00,2.000000000000000000e+00
1.741112019373121100e+00,1.824174584469685723e+00,2.000000000000000000e+00
2.475724492830468026e+00,9.916224894193748085e-01,2.000000000000000000e+00
3.640910008865152481e+00,4.101915488830434775e+00,2.000000000000000000e+00
3.722162299189539780e+00,3.384637125181072737e+00,2.000000000000000000e+00
3.854799908311853374e-01,2.326544328558802555e+00,1.000000000000000000e+00
-7.677813545664990968e-02,1.675842180861041752e+00,2.000000000000000000e+00
2.849888911361280197e+00,4.044357202568853893e+00,2.000000000000000000e+00
2.173710498442197603e-01,-1.170225720748546028e+00,1.000000000000000000e+00
-2.354555708730541319e-01,1.438757499065939527e+00,2.000000000000000000e+00
1.216130830691409370e+00,-2.432503628012781416e+00,1.000000000000000000e+00
2.043101497887492624e+00,3.532515284759414786e+00,2.000000000000000000e+00
-2.038315782807499144e+00,1.956841011481041115e-01,1.000000000000000000e+00
9.305542770936463537e-01,1.241231313203731368e+00,2.000000000000000000e+00
2.759504471446923457e+00,3.454804264426428073e+00,2.000000000000000000e+00
8.460531776197252607e-03,-3.136843110809237611e+00,1.000000000000000000e+00
1.378629207516052890e+00,-1.206860732053014029e+00,1.000000000000000000e+00
2.118416348667790938e+00,1.797836110722709435e+00,2.000000000000000000e+00
1.849548265833223404e+00,9.968562725714432693e-01,1.000000000000000000e+00
9.739438907098156850e-01,9.096895264881994514e-01,2.000000000000000000e+00
-7.604047341324289278e-01,1.540417928053577690e+00,1.000000000000000000e+00
-8.612858926837110296e-01,-4.867488851782396098e-01,1.000000000000000000e+00
2.312989147423448522e+00,3.756541802920480677e+00,2.000000000000000000e+00
-9.882418317190446722e-01,-6.635647685477072955e-01,2.000000000000000000e+00
1.687630045681510316e+00,9.482643439582556510e-01,2.000000000000000000e+00
2.417888332671958906e+00,2.646521263052648898e+00,2.000000000000000000e+00
2.461587202720334489e+00,2.054666607795162303e+00,2.000000000000000000e+00
4.474100803261297443e+00,2.148344199228935381e+00,2.000000000000000000e+00
8.744366494335777951e-01,2.184140682696858793e+00,2.000000000000000000e+00
-3.228313173949380888e-01,-1.260496813560416873e+00,1.000000000000000000e+00
1.702300551336291212e+00,2.550374957376443597e+00,2.000000000000000000e+00
3.051237539937889931e+00,3.346719555659924517e+00,2.000000000000000000e+00
-1.669176139502343448e+00,-2.859345556646115671e-01,1.000000000000000000e+00
-9.026093085648785597e-02,-1.818008091866600617e+00,1.000000000000000000e+00
3.303815781314081018e-02,1.858508032466617887e+00,1.000000000000000000e+00
2.378080338774979818e+00,1.712809854117348429e+00,2.000000000000000000e+00
8.062365136764721996e-01,3.237802818617854239e-01,2.000000000000000000e+00
-5.821561564634550878e-01,-2.559225094310662918e+00,1.000000000000000000e+00
-2.500394084210783574e-01,2.365792929734603867e+00,1.000000000000000000e+00
-7.208004264047963572e-01,-1.012236074403675357e+00,1.000000000000000000e+00
5.996056999091086137e-01,-2.266889591013929173e-01,1.000000000000000000e+00
1.379452161189218984e+00,2.107906789802200809e+00,2.000000000000000000e+00
-2.144030139070901342e+00,2.097446815978896428e-01,1.000000000000000000e+00
-7.818616546523056154e-01,4.578124954903529109e-01,1.000000000000000000e+00
-1.063151711512097419e+00,-2.387092585108621545e+00,1.000000000000000000e+00
-2.086356109261187086e-01,3.162453474349820048e-01,2.000000000000000000e+00
3.867588650875611322e-01,3.089692688347583371e-01,1.000000000000000000e+00
2.021778748835984629e+00,1.908811255386814620e+00,2.000000000000000000e+00
3.545475163412070696e-01,5.674140966084011417e-01,1.000000000000000000e+00
-5.416498391841239046e-01,-1.385352573293329170e+00,1.000000000000000000e+00
1.195798976167723238e+00,1.268519310000272515e+00,2.000000000000000000e+00
-1.032140610915779355e-01,2.186954508545625675e+00,2.000000000000000000e+00
5.851193927629945168e-01,-9.743765089860253470e-01,1.000000000000000000e+00
2.865671634185457339e+00,2.410020532638657897e+00,2.000000000000000000e+00
-2.905923413754127327e-01,1.039149525815973751e+00,1.000000000000000000e+00
2.025474699245404686e+00,2.884954919140283458e+00,2.000000000000000000e+00
1.331939194762498113e+00,1.530638050770214864e+00,2.000000000000000000e+00
9.923299226834324527e-01,1.159717948902331264e+00,1.000000000000000000e+00
-2.735089406613735452e-01,2.184457262750859829e+00,1.000000000000000000e+00
2.793272798929862244e+00,1.337336534079509809e+00,2.000000000000000000e+00
-5.955984687989638315e-01,1.389695261040997609e+00,1.000000000000000000e+00
-6.332519550587769608e-01,6.077619670195235635e-01,2.000000000000000000e+00
4.525471314529973199e+00,3.988818285989868428e+00,2.000000000000000000e+00
-8.472649533641331276e-02,1.552608343941436431e+00,1.000000000000000000e+00
-2.059516194220976981e+00,8.961345216631344535e-01,1.000000000000000000e+00
3.034573835000493602e+00,1.749903231426622519e+00,2.000000000000000000e+00
9.214119432383387487e-01,2.267439257791152851e+00,2.000000000000000000e+00
1.102081182663884995e+00,2.378469076266200410e+00,2.000000000000000000e+00
2.802058705093868340e-02,1.368304728201338749e+00,2.000000000000000000e+00
1.494930526869863163e+00,2.320244706776205312e+00,2.000000000000000000e+00
2.851526478403885179e+00,1.153602888146058048e+00,2.000000000000000000e+00
1.825614965944258872e+00,1.322766055683915365e+00,2.000000000000000000e+00
-4.083030797456684846e-01,-1.385498261297999578e+00,1.000000000000000000e+00
-9.647716706463458358e-01,-4.621538997861127207e+00,1.000000000000000000e+00
2.766321016091696450e+00,3.854044591643134510e+00,1.000000000000000000e+00
-3.162967232679118057e-01,-9.236203643435323407e-01,1.000000000000000000e+00
1.922628045754613435e+00,1.811817597847571459e+00,2.000000000000000000e+00
6.032838945358693916e-01,1.909720538879756013e+00,2.000000000000000000e+00
1.472087448444873603e+00,6.076304433388650672e-01,1.000000000000000000e+00
1.721614017632574489e+00,2.081608908242591038e+00,2.000000000000000000e+00
8.174566335864202893e-01,5.173728850028999071e-01,1.000000000000000000e+00
-1.153569406514315610e+00,4.756041991906014843e-01,1.000000000000000000e+00
-1.329265449845705493e+00,3.675357950703938559e-01,1.000000000000000000e+00
-3.185304128367945076e-01,8.823230751298798413e-01,2.000000000000000000e+00
3.391607701905848593e+00,1.935780227626675787e+00,2.000000000000000000e+00
-8.655139984684327992e-01,-2.095691956038552739e+00,1.000000000000000000e+00
-9.543753859368109271e-02,-3.011824225735555860e+00,1.000000000000000000e+00
-1.019966120548812860e+00,1.533714613454463249e+00,1.000000000000000000e+00
1.205467580026335250e+00,2.646106764804256439e+00,1.000000000000000000e+00
7.361745157902708225e-01,1.884665587621735972e+00,2.000000000000000000e+00
1.238482918003280808e+00,1.457539538408301638e+00,2.000000000000000000e+00
-5.992188233123608709e-01,8.529810264144309651e-01,1.000000000000000000e+00
1.168633311206703773e-01,9.688171521357433758e-01,2.000000000000000000e+00
1.278657603033513723e+00,2.108620503553751746e+00,2.000000000000000000e+00
2.691134662984569381e+00,2.976845892408715777e+00,2.000000000000000000e+00
1.927948208943580433e+00,2.318553229948539851e+00,2.000000000000000000e+00
3.006112604217014983e-01,5.140210985195217130e-01,1.000000000000000000e+00
6.123030959444100141e-01,1.508140195133238048e+00,2.000000000000000000e+00
1.972897874943881358e-01,8.762733641436968313e-01,1.000000000000000000e+00
1.832772413688358970e+00,1.389357453058015501e+00,2.000000000000000000e+00
3.120846510288689118e-02,1.179437288701088216e+00,1.000000000000000000e+00
3.591319120073411142e+00,2.605674734345670540e+00,2.000000000000000000e+00
1.175088168403495281e+00,5.401691116552359562e-02,1.000000000000000000e+00
3.018916056187510577e+00,2.305139190765778778e+00,2.000000000000000000e+00
6.536566885436043695e-01,1.164819899657650204e+00,2.000000000000000000e+00
3.894602903209372968e+00,1.627626653140622048e+00,2.000000000000000000e+00
9.015871841765830119e-01,2.815781976064558823e+00,2.000000000000000000e+00
2.051041314374865365e+00,2.101036778056231125e+00,2.000000000000000000e+00
2.225556547211463343e+00,2.510123995487941961e+00,2.000000000000000000e+00
-2.122009551102088387e-01,-6.767327910453164730e-01,1.000000000000000000e+00
1.220004133374930966e+00,9.872195442355909956e-01,1.000000000000000000e+00
2.669338943837285427e+00,1.509457062321589493e+00,2.000000000000000000e+00
9.048439581371604534e-01,2.854034427713469935e+00,1.000000000000000000e+00
2.845533623852662508e+00,2.761680237476337840e+00,2.000000000000000000e+00
6.028111553987061111e-01,-4.262715440768153341e-01,1.000000000000000000e+00
2.541651909677153931e+00,3.002765270791933006e+00,2.000000000000000000e+00
2.079622274547910710e+00,1.892899415123901807e+00,2.000000000000000000e+00
3.709127138445195371e+00,2.737537684182088427e+00,2.000000000000000000e+00
1.034460801727388413e+00,5.634926410020264509e-01,1.000000000000000000e+00
-3.488258334537629526e-03,3.303871699134189210e+00,1.000000000000000000e+00
3.330225376672167670e+00,2.719945086439700788e+00,2.000000000000000000e+00
4.123752999502315220e+00,3.741119462373633908e+00,2.000000000000000000e+00
2.493712639454059854e+00,2.228859745264380798e+00,2.000000000000000000e+00
2.865231012476283645e+00,2.333479758111662417e+00,2.000000000000000000e+00
3.112245385858147251e-01,-1.699629457969284774e+00,1.000000000000000000e+00
-4.407353384653084349e-01,-1.369384220493849780e+00,1.000000000000000000e+00
3.951136352241025329e-01,2.544050590278924329e+00,1.000000000000000000e+00
1.812564004262281481e+00,1.190777684548328885e+00,2.000000000000000000e+00
-7.178708781083268375e-01,-6.907406115694376958e-02,1.000000000000000000e+00
-2.258749166168802849e-02,-3.598773407259144852e-01,1.000000000000000000e+00
2.014395948821531057e+00,2.267764105715791345e+00,1.000000000000000000e+00
2.397949774274321655e-01,1.195188708675857470e+00,2.000000000000000000e+00
8.792196803302159136e-01,2.379991846093549857e-01,2.000000000000000000e+00
-3.093456589547605162e-01,-3.621652822841023855e-01,2.000000000000000000e+00
9.803524939308618791e-01,2.531123129683118922e+00,2.000000000000000000e+00
2.384220985847197161e-01,-1.957618428128730770e+00,1.000000000000000000e+00
5.644541081710232611e-01,2.107377489596549580e+00,2.000000000000000000e+00
2.518598566007526074e+00,2.520979337745794524e+00,2.000000000000000000e+00
-1.053496187557222630e+00,-2.566842803521577121e+00,1.000000000000000000e+00
-4.422120772497277197e-01,-7.401718076464852691e-01,1.000000000000000000e+00
-4.639630803750434684e-01,8.426032229224589276e-01,1.000000000000000000e+00
-6.581866705651741034e-01,-9.144732280355200027e-01,1.000000000000000000e+00
1.556372320499316564e-01,1.155884895263006529e+00,1.000000000000000000e+00
-3.205738738042889224e-01,6.749923199190845935e-01,2.000000000000000000e+00
-4.264863547876480143e-01,1.471352473345205025e+00,1.000000000000000000e+00
-4.530200257082534487e-01,-3.308760966754066946e+00,1.000000000000000000e+00
1.789574603237722883e+00,3.871098565984171236e-01,1.000000000000000000e+00
2.854798601960343962e+00,2.815251794166123478e+00,2.000000000000000000e+00
8.059813983312297259e-01,-1.243425304139510711e-02,1.000000000000000000e+00
-1.245751819371324842e+00,-6.649912754548081839e-01,1.000000000000000000e+00
9.870774026625190878e-01,1.236653136052690005e+00,2.000000000000000000e+00
-2.751213700170143550e+00,-2.576508097303378264e+00,1.000000000000000000e+00
2.443753894322771902e+00,2.716230120320946906e+00,2.000000000000000000e+00
3.534302281166608606e-01,3.610058110469935411e+00,1.000000000000000000e+00
1.707474479786127652e+00,1.003862533805075952e+00,2.000000000000000000e+00
-1.228325102133551588e-01,2.376963825359361682e+00,1.000000000000000000e+00
3.537748620126516474e+00,3.497307642269301908e+00,2.000000000000000000e+00
1.385768886756925777e+00,8.297237783161757196e-01,2.000000000000000000e+00
7.469302464625745541e-01,7.825090434282851171e-02,1.000000000000000000e+00
-2.328096893140410295e-01,4.622917728014313554e-01,1.000000000000000000e+00
-2.989737869219785127e-01,-1.359827124523275144e+00,1.000000000000000000e+00
4.651816800239794714e-01,-2.846434565979155007e+00,1.000000000000000000e+00
1.156630989166322204e-01,-1.426606775520260717e+00,1.000000000000000000e+00
1.773259517421132525e+00,1.714990279208139956e+00,2.000000000000000000e+00
-1.989736643932551896e+00,-6.919926236384159601e-01,2.000000000000000000e+00
3.002853999878719593e-01,1.462905991088808699e+00,1.000000000000000000e+00
3.352862583360846083e-01,-5.611185711823285516e-01,1.000000000000000000e+00
5.272188741298747816e-01,-8.980424982888773888e-01,1.000000000000000000e+00
1.337814831874188926e-01,1.791230828086485483e+00,2.000000000000000000e+00
-2.941516628897532515e-01,-1.061154904935023957e+00,1.000000000000000000e+00
-4.083087775096134742e-01,2.502108686463675458e+00,1.000000000000000000e+00
6.433245502308886365e-01,1.293239790623620600e+00,2.000000000000000000e+00
3.804179730546940696e+00,2.247906706471824112e+00,2.000000000000000000e+00
-1.185012655908711743e+00,1.628937438766312196e-01,1.000000000000000000e+00
1.406228090518522933e+00,8.749738656942260828e-01,2.000000000000000000e+00
3.448268021835446895e+00,4.087391977854951008e+00,2.000000000000000000e+00
7.282102172634439263e-01,1.384997482042874095e+00,2.000000000000000000e+00
4.100105693749403812e+00,2.990129893686288565e+00,2.000000000000000000e+00
3.205824187161488759e+00,2.484867492624258656e+00,2.000000000000000000e+00
-1.597291186734329349e+00,-3.665682760482821823e-01,1.000000000000000000e+00
2.917365598911570990e-01,-5.327916806258332638e-01,1.000000000000000000e+00
3.619298035723272022e+00,3.111019048334580095e+00,2.000000000000000000e+00
4.746637313128686531e-01,1.620169214421904647e+00,1.000000000000000000e+00
1.809891087660845832e+00,2.395668654895638294e+00,2.000000000000000000e+00
1.872794785382725091e-01,5.774566998560474174e-01,1.000000000000000000e+00
1.118483454677734690e+00,1.360671050202140409e+00,2.000000000000000000e+00
2.136520585941723116e+00,2.303410251969362221e+00,2.000000000000000000e+00
3.620612721895997144e+00,2.971465769665859735e+00,2.000000000000000000e+00
5.379388946259647808e-01,4.547291351443190077e-01,1.000000000000000000e+00
1.451415518543913152e-01,9.437925507460981356e-01,1.000000000000000000e+00
-6.461021630751568878e-01,5.916499837889375168e-01,2.000000000000000000e+00
3.005167469713291517e+00,3.135327601826180199e+00,2.000000000000000000e+00
-1.239787277574913471e+00,1.713093543153687781e+00,1.000000000000000000e+00
-2.385520958460142227e-01,1.464597660473472285e+00,1.000000000000000000e+00
1.535001973247566154e+00,1.980783508567317996e+00,2.000000000000000000e+00
1.090666574862672045e+00,1.769706336472879116e+00,2.000000000000000000e+00
8.224705065690651740e-01,2.137020996412117846e+00,2.000000000000000000e+00
-1.287241474482636039e-01,1.608283202365680786e+00,1.000000000000000000e+00
5.825035117851524724e-01,1.386175621533136448e+00,2.000000000000000000e+00
1.310346841840654530e+00,1.765485808228806963e+00,2.000000000000000000e+00
1.217618946803434632e+00,3.768203192859911344e-01,2.000000000000000000e+00
2.673564788787722080e+00,2.780158036358924889e+00,2.000000000000000000e+00
3.407890507866571550e+00,1.715409222032416192e+00,2.000000000000000000e+00
-3.587425721211786600e-01,3.736275056198548605e-01,1.000000000000000000e+00
1.980695285856641785e+00,-1.814422663646587941e-01,1.000000000000000000e+00
-1.034199320065601668e+00,-2.577994499655426597e-01,1.000000000000000000e+00
-2.515812529146482568e+00,-1.048246254602173799e+00,1.000000000000000000e+00
1.028528285485164728e+00,-1.372021548532123880e+00,1.000000000000000000e+00
2.997429362041799106e-01,4.722688634340840852e-01,1.000000000000000000e+00
2.680137333568038738e+00,3.103423250701644598e+00,2.000000000000000000e+00
8.313792060047463517e-01,-1.974721301117498828e-01,1.000000000000000000e+00
5.488736845287132127e-01,9.361582350596631130e-01,2.000000000000000000e+00
-1.058057893086729262e+00,5.657927649329514974e-01,1.000000000000000000e+00
2.524025928908336880e+00,2.500157379497601529e+00,2.000000000000000000e+00
-3.202864480689530252e-02,1.074085285744444507e+00,1.000000000000000000e+00
5.907328412945581642e-01,-1.612221305995972020e+00,1.000000000000000000e+00
2.252358713337147655e+00,1.268412320769735313e+00,2.000000000000000000e+00
1.140156864463436059e-01,3.409318847937844454e-01,1.000000000000000000e+00
7.299597310902674607e-01,2.794182659760295895e+00,1.000000000000000000e+00
1.550030444960642240e-01,1.990006579213272397e+00,1.000000000000000000e+00
2.502221804488729884e+00,2.461634283412629021e+00,2.000000000000000000e+00
4.427974594399374908e+00,4.642822416959086596e+00,2.000000000000000000e+00
1.108441115453961734e+00,-1.147179753512537648e+00,1.000000000000000000e+00
-1.262245184089895611e+00,5.091174067413051230e-03,1.000000000000000000e+00
5.837497253041694645e-01,-1.022525844841957632e+00,1.000000000000000000e+00
-5.178736366625679155e-01,-7.105491398060345132e-01,1.000000000000000000e+00
5.242074409576078509e-01,1.508913287231976375e+00,2.000000000000000000e+00
-7.343952578978067969e-01,-2.181177952674897558e+00,1.000000000000000000e+00
2.230522452500768527e+00,2.104859792674870000e+00,2.000000000000000000e+00
-3.248202420861430739e-01,1.043522133871695790e+00,1.000000000000000000e+00
4.534780414754199795e-02,-9.451442575605782936e-01,1.000000000000000000e+00
2.409809003654172610e+00,2.457439465351155761e+00,2.000000000000000000e+00
2.987948072199557159e-01,6.353089380084574467e-01,1.000000000000000000e+00
-1.739203977452414618e+00,3.055992145979833818e+00,1.000000000000000000e+00
3.226501936831768225e-01,-2.487647290660112698e-01,1.000000000000000000e+00
4.137514910381230315e+00,2.502092717143191702e+00,2.000000000000000000e+00
-9.862397523729068416e-01,-1.594343158241561254e+00,1.000000000000000000e+00
3.769685237573932451e-02,-1.057436063207657817e+00,1.000000000000000000e+00
-1.171930931271227383e+00,-3.045809302382668227e-01,1.000000000000000000e+00
-5.572746694953366331e-02,-5.596223881848920723e-01,1.000000000000000000e+00
4.215686245904716856e+00,2.851010519543714761e+00,2.000000000000000000e+00
-9.067977282687992302e-01,-7.038157522966461688e-01,1.000000000000000000e+00
3.723629781554444129e+00,3.261331737962343880e+00,2.000000000000000000e+00
1.796848180706582809e+00,1.336482743654036742e+00,2.000000000000000000e+00
-1.688914579288614881e+00,-1.225790160943443619e+00,1.000000000000000000e+00
-1.205951606063210946e+00,7.258830747260704985e-01,2.000000000000000000e+00
