feature1,feature2,class
2.393805545581353944e-01,3.160634879971415123e-01,1.000000000000000000e+00
2.920384257301671393e-01,-1.166596707713131398e+00,1.000000000000000000e+00
3.933884917297984174e+00,2.514613157393617904e+00,2.000000000000000000e+00
-2.253477833845439537e+00,1.708657303904818070e-01,1.000000000000000000e+00
1.081482430068612111e+00,1.404226915593015823e+00,2.000000000000000000e+00
3.533520842214324387e-01,-3.605032722516501309e+00,1.000000000000000000e+00
4.031735619098197887e+00,1.019014832743127874e+00,2.000000000000000000e+00
6.895047956660943500e-01,7.926001829485397332e-01,1.000000000000000000e+00
-4.883822529164190129e-01,2.146654240115269729e+00,2.000000000000000000e+00
8.541224900753716653e-01,1.568776874711644176e+00,2.000000000000000000e+00
2.197416465720567480e+00,3.091847247274863264e+00,2.000000000000000000e+00
-3.477143830219796561e-01,-1.657791432619961647e+00,1.000000000000000000e+00
9.815619045436140278e-01,9.995204416124681135e-02,1.000000000000000000e+00
1.343871980798625021e+00,6.909182231369109806e-01,1.000000000000000000e+00
2.664222791408934476e+00,2.150418168678124964e+00,2.000000000000000000e+00
-2.513074283274234766e-01,3.708765846779092934e-01,1.000000000000000000e+00
3.628610678944891976e+00,3.789684900162201053e+00,2.000000000000000000e+00
2.306203638912863951e+00,1.390033867814740365e+00,2.000000000000000000e+00
1.528273711467617257e+00,3.907742773456213570e+00,2.000000000000000000e+00
-1.154386695166393473e+00,-1.304408158227211123e+00,1.000000000000000000e+00
4.871147558409976153e-01,-1.968839716627359682e+00,1.000000000000000000e+00
2.874985054684426333e-01,6.854138024062891299e-01,1.000000000000000000e+00
1.548387877405321023e+00,2.677746253556926526e+00,2.000000000000000000e+00
-1.585100473063124848e+00,1.432020115251234849e+00,1.000000000000000000e+00
5.068395815866491017e-01,2.730426230631966544e-01,1.000000000000000000e+00
-5.940002987656112232e-01,2.465107476799703434e+00,2.000000000000000000e+00
-2.706308066624431297e-02,-1.574702170191172534e+00,1.000000000000000000e+00
-1.104725619515539270e+00,-1.180802661345115467e+00,1.000000000000000000e+00
2.372477478535897522e+00,3.571178576459900444e+00,2.000000000000000000e+00
4.878874008011522712e+00,2.923550718816962046e+00,2.000000000000000000e+00
2.905145348400845151e+00,3.820841707343627380e+00,2.000000000000000000e+00
1.494380180537326241e+00,3.121448962886784972e+00,2.000000000000000000e+00
-1.865012955022664343e-01,-8.386994769355630153e-01,1.000000000000000000e+00
2.993662732944878613e+00,2.390973662905549357e+00,2.000000000000000000e+00
3.658940239552330276e+00,3.080256587665785695e+00,2.000000000000000000e+00
5.043963755703201990e+00,3.762176310358538167e+00,2.000000000000000000e+00
3.153775073929277806e+00,3.841418260738631574e+00,2.000000000000000000e+00
1.134880340682769662e+00,-1.848083669721252431e-01,1.000000000000000000e+00
6.960573058459268436e-02,-1.010731229312271662e+00,1.000000000000000000e+00
7.680009372303068238e-01,-1.468676450992365989e+00,1.000000000000000000e+00
9.052465864561932696e-01,1.780900308929979525e+00,1.000000000000000000e+00
3.455362320809309384e+00,2.865903197206162822e+00,2.000000000000000000e+00
2.309813609589743244e+00,1.562461647925612596e+00,2.000000000000000000e+00
5.223110182676794500e-01,8.341772412466139652e-01,1.000000000000000000e+00
2.960356106481762062e+00,1.979963927821391856e+00,2.000000000000000000e+00
3.576747346860124743e+00,3.342762427619835552e+00,2.000000000000000000e+00
1.936730763593704108e+00,-8.867535850626525606e-01,1.000000000000000000e+00
2.979001297780059510e+00,1.260442551363051278e+00,2.000000000000000000e+00
3.617072735355128188e+00,2.045267454955274733e+00,2.000000000000000000e+00
1.520959137151629781e+00,-3.795915258610537690e-01,1.000000000000000000e+00
2.198816451496727331e-01,9.511918813098430014e-01,1.000000000000000000e+00
2.044991047706557818e+00,1.135296707594410037e+00,2.000000000000000000e+00
-1.399444531385015678e+00,-1.211753607221743023e-01,1.000000000000000000e+00
3.745649354210447868e+00,3.195742745019503950e+00,2.000000000000000000e+00
2.227630493367846132e+00,3.346830435293919770e+00,2.000000000000000000e+00
3.942636194846361963e+00,3.651243450284330727e+00,2.000000000000000000e+00
-2.439603831916489218e-01,1.019947430710329117e+00,1.000000000000000000e+00
-4.672516260362854501e-01,3.348121395038606840e-01,1.000000000000000000e+00
-2.889777657365465435e-01,-6.958475257021611293e-01,1.000000000000000000e+00
5.405898226782416494e+00,1.411753346365933304e+00,2.000000000000000000e+00
2.825436666507137318e+00,2.599441755475158544e+00,2.000000000000000000e+00
-5.242412618844258798e-01,-3.134071622187513118e+00,1.000000000000000000e+00
2.846007812815705140e+00,2.328205624271538543e+00,2.000000000000000000e+00
3.859720044677557027e+00,4.221299261397014391e+00,2.000000000000000000e+00
5.361072585983324146e+00,3.520763481454017629e+00,2.000000000000000000e+00
3.116782638116196935e+00,1.170817358988328394e+00,2.000000000000000000e+00
1.131314320921231298e+00,-2.642272375200092505e+00,1.000000000000000000e+00
-2.070303205374136590e-01,2.337316719101002693e+00,1.000000000000000000e+00
-1.033997941932980474e-01,-1.600216937112479698e-01,1.000000000000000000e+00
-3.555831827172016846e-01,1.077642097963569690e+00,1.000000000000000000e+00
1.030831692186551685e+00,1.451279356880898153e+00,1.000000000000000000e+00
3.028496387846043802e+00,3.570622835521337191e+00,2.000000000000000000e+00
5.130370465593831142e+00,4.492874307328746042e+00,2.000000000000000000e+00
1.466762479039938505e+00,-8.775115748485969869e-01,1.000000000000000000e+00
1.595711761292948894e-01,-1.148362322662577428e+00,1.000000000000000000e+00
-4.503458974565201500e-01,1.109887193328124910e+00,1.000000000000000000e+00
3.860594522188592226e+00,2.178374707909561891e+00,2.000000000000000000e+00
3.376113701477346130e+00,5.124635092784254553e+00,2.000000000000000000e+00
4.187128048443475414e+00,2.555844128075665633e+00,2.000000000000000000e+00
2.602270373500435774e+00,2.556944294525122174e+00,2.000000000000000000e+00
-1.053083950561061188e+00,7.062951004507581620e-01,1.000000000000000000e+00
7.372155837240718101e-01,7.820619614771719963e-01,1.000000000000000000e+00
7.094709495604651472e+00,1.999726214889174347e+00,2.000000000000000000e+00
2.758896154614295604e+00,3.095402163231104620e+00,2.000000000000000000e+00
3.236488269848532440e+00,4.951954318165886271e+00,2.000000000000000000e+00
4.758662024022832782e-01,1.661770946923276426e+00,1.000000000000000000e+00
2.539684399872347509e+00,3.303643451693044408e+00,2.000000000000000000e+00
4.638399483426342562e-01,-2.529031323079072191e+00,1.000000000000000000e+00
3.120997880612468300e+00,2.422280785193679620e+00,2.000000000000000000e+00
-1.364270827191494506e+00,-7.017495251654400912e-01,1.000000000000000000e+00
-3.839970737213002638e-01,-1.357471657860886527e+00,1.000000000000000000e+00
2.167492501264744575e+00,4.227095395899249652e+00,2.000000000000000000e+00
1.734788100403385602e+00,-1.193452401256306361e-02,1.000000000000000000e+00
2.407900685296881171e+00,-5.302601682102692227e-01,1.000000000000000000e+00
-7.276236696150648608e-01,1.903269414211042898e+00,1.000000000000000000e+00
1.354373096608594285e+00,3.567036395839411789e+00,2.000000000000000000e+00
-2.604184170422874089e+00,-1.505042009734726349e+00,1.000000000000000000e+00
2.218720903151753632e+00,3.063414758116675962e+00,2.000000000000000000e+00
-5.945164556321401728e-01,-9.354160823720866769e-02,1.000000000000000000e+00
2.447923722581132999e+00,2.691028286790957846e+00,2.000000000000000000e+00
-3.969158844639371075e-01,4.664626876481108297e+00,2.000000000000000000e+00
1.847780736744671026e+00,3.448960218085640683e+00,2.000000000000000000e+00
4.230738466019360877e-01,9.173654988930090015e-01,1.000000000000000000e+00
2.043946870144383698e+00,2.801261930349816964e+00,2.000000000000000000e+00
-1.819968419573924745e+00,-1.394443511830440352e+00,1.000000000000000000e+00
-8.603281774813431593e-01,-4.994364673170499924e-01,1.000000000000000000e+00
-1.476883506729181672e+00,-1.278406002116985407e+00,1.000000000000000000e+00
-1.208903156163698034e+00,1.562303797163457020e+00,1.000000000000000000e+00
3.001944415109025766e+00,3.700250537455028077e+00,2.000000000000000000e+00
-5.767392132163243756e-01,2.213549188797180045e-01,1.000000000000000000e+00
-1.407175471878616024e+00,-2.109611413673406322e+00,1.000000000000000000e+00
2.378861598752855411e+00,1.180858079769345315e+00,1.000000000000000000e+00
4.606288290409238151e+00,5.171260289647062081e+00,2.000000000000000000e+00
2.043340960576005116e+00,2.671610073764266513e+00,1.000000000000000000e+00
2.745119424815403608e+00,2.710330241545672703e+00,2.000000000000000000e+00
2.148784355057570927e+00,3.943865667217821613e+00,2.000000000000000000e+00
1.327741469684507347e+00,-6.488682690554368193e-01,1.000000000000000000e+00
5.423714100692614615e+00,4.017928690723371332e+00,2.000000000000000000e+00
4.643552152038517566e-01,2.658414300973480859e+00,1.000000000000000000e+00
2.166795233916813945e+00,3.988996016318551607e+00,2.000000000000000000e+00
6.053041874892347574e-01,-2.391557789507431087e-01,1.000000000000000000e+00
2.200140707074843327e+00,1.226294620932196988e+00,2.000000000000000000e+00
3.428569197391989398e+00,3.593052899781313592e+00,2.000000000000000000e+00
5.529241907716714977e+00,4.000523871529525266e+00,2.000000000000000000e+00
-1.643249322947683555e-01,5.001708210257265197e-01,1.000000000000000000e+00
4.789900989712089441e+00,2.086071313111376391e+00,2.000000000000000000e+00
-2.189766014011492512e+00,-1.805881992918177081e+00,1.000000000000000000e+00
-1.069845554280495215e-01,2.433328975648828774e+00,2.000000000000000000e+00
4.664201220193665343e+00,2.937276655249411839e+00,2.000000000000000000e+00
4.181544206218983817e+00,3.238649891175154227e+00,2.000000000000000000e+00
1.915706625385190653e+00,2.606686363388739380e+00,2.000000000000000000e+00
-5.947371022445675504e-01,-1.064508781499066803e+00,1.000000000000000000e+00
-1.377199246283350220e+00,-9.167593872923288645e-01,1.000000000000000000e+00
4.657368524810782118e-01,1.002001407839173686e+00,1.000000000000000000e+00
4.408780325526310939e+00,3.487372325519425331e+00,2.000000000000000000e+00
-2.559001585721297767e-01,1.151233572024665586e+00,1.000000000000000000e+00
-2.225736230018716455e+00,1.694972441638900595e-01,1.000000000000000000e+00
4.371227471670316334e+00,2.002035962017027160e+00,2.000000000000000000e+00
1.880275769706663880e+00,1.645178173484870943e+00,1.000000000000000000e+00
1.493299463555369133e+00,1.533811348264077612e+00,2.000000000000000000e+00
3.596184307479466380e-01,-8.732072391360727881e-01,1.000000000000000000e+00
3.805276856346830439e+00,3.387062427392643293e+00,2.000000000000000000e+00
4.214994552985981358e+00,1.337174210599648028e+00,2.000000000000000000e+00
1.248144876544767135e+00,-1.242346552447699121e-01,1.000000000000000000e+00
2.008041095568199541e+00,-1.315054295392445116e+00,1.000000000000000000e+00
4.406679330176394238e+00,3.599047852933132674e+00,2.000000000000000000e+00
1.550490527954776043e+00,-1.727432538842489151e+00,1.000000000000000000e+00
2.574700917028832414e+00,2.430783316861185206e+00,2.000000000000000000e+00
3.178991439292653709e+00,2.503560554269478544e+00,2.000000000000000000e+00
9.434873954546272312e-01,-2.944808092828989921e+00,1.000000000000000000e+00
2.604534774973281230e+00,3.978198965239554408e+00,2.000000000000000000e+00
2.031776032341424898e+00,3.761272064289700179e+00,2.000000000000000000e+00
3.946646876031887352e-01,3.331047107978268418e+00,2.000000000000000000e+00
4.987761213540835015e-01,-2.250452175739812155e+00,1.000000000000000000e+00
-1.243723086745182754e-01,1.619771185931718982e+00,1.000000000000000000e+00
3.374366052796144544e+00,2.782982265167160296e+00,2.000000000000000000e+00
3.905757455496545738e+00,4.638615313940887219e+00,2.000000000000000000e+00
1.718397619717464186e+00,2.586768312752061316e+00,2.000000000000000000e+00
4.150280847223671854e-01,-4.502499186683914800e-01,1.000000000000000000e+00
2.110465454812395336e+00,2.745149219544837482e+00,2.000000000000000000e+00
4.485995727650003317e+00,1.590626009488048220e+00,2.000000000000000000e+00
1.852739867968265508e-01,-9.244095682532026403e-01,1.000000000000000000e+00
3.110962086868577225e-01,4.800013839589841069e+00,1.000000000000000000e+00
-2.059101755934906741e+00,1.745261699016871226e+00,1.000000000000000000e+00
4.933333837974407388e-01,3.296703189080972263e-01,1.000000000000000000e+00
1.536594136935698351e-01,3.067769145054629831e+00,2.000000000000000000e+00
5.098583566993517557e-01,-2.776988282674290875e-01,1.000000000000000000e+00
3.241491644724778354e+00,2.412610596716985967e+00,2.000000000000000000e+00
1.177470945198656749e-01,1.080773383012673117e+00,1.000000000000000000e+00
-1.439038077682352146e+00,1.612436248237469616e-01,1.000000000000000000e+00
3.745191635845162015e-01,-2.722470249821560828e-01,1.000000000000000000e+00
6.093143326264620629e-01,7.844878653704914218e-01,1.000000000000000000e+00
-1.027734577209823641e+00,-5.564666759555132458e-01,1.000000000000000000e+00
-4.520482262057814310e-02,-7.512765123344599116e-01,1.000000000000000000e+00
1.344530141841813742e-01,5.706010946490562841e-01,1.000000000000000000e+00
-1.314261294350071774e+00,1.475239785799184800e+00,1.000000000000000000e+00
3.185963703202297381e+00,2.494334459785903402e+00,2.000000000000000000e+00
-4.793682738057744586e-01,-1.177690172430111648e+00,1.000000000000000000e+00
1.167845672697181092e+00,-3.929770214427600328e-01,1.000000000000000000e+00
4.564324987969589742e+00,2.461834283821762615e+00,2.000000000000000000e+00
-1.338324077751224528e-01,1.484256584491873365e+00,1.000000000000000000e+00
4.440191552826981081e+00,4.272071189867291174e+00,2.000000000000000000e+00
4.572567284779795571e+00,3.483188461806276059e+00,2.000000000000000000e+00
6.162523232252815619e-01,-1.702027800353250964e+00,1.000000000000000000e+00
1.375635613981264882e+00,2.087770546644259539e+00,1.000000000000000000e+00
4.659444681167583369e+00,2.793959817500107690e+00,2.000000000000000000e+00
2.474463253246447447e+00,3.469678847818135736e+00,2.000000000000000000e+00
3.674539191276847028e+00,2.117190423175681069e-01,2.000000000000000000e+00
-3.680953554131845273e-02,5.435285198658829087e-01,1.000000000000000000e+00
-1.811783084873260119e+00,3.617286378462449825e-01,1.000000000000000000e+00
5.007759459229591315e+00,3.939016606235643536e-01,2.000000000000000000e+00
3.091837487442341548e+00,3.634344710838342429e+00,2.000000000000000000e+00
2.546354692465373049e+00,3.703013231275928074e+00,2.000000000000000000e+00
-4.849733214397431574e-02,2.673545179629741586e-01,1.000000000000000000e+00
5.185936463842146793e+00,2.058341672998099448e+00,2.000000000000000000e+00
6.300672561305179498e-01,1.074645381745262140e+00,1.000000000000000000e+00
-9.464293037820334931e-01,3.505073149810389310e+00,2.000000000000000000e+00
2.383434612074590397e+00,1.564118362948850649e+00,2.000000000000000000e+00
-1.485959033580935174e+00,9.281826366748279211e-01,1.000000000000000000e+00
1.122095612561148981e+00,1.492737687453504769e+00,1.000000000000000000e+00
7.977901679356831366e-01,-1.521583341353988539e+00,1.000000000000000000e+00
1.013335490859389454e+00,-7.632922787188978209e-01,1.000000000000000000e+00
-6.624319057310876779e-01,-7.308654949293789116e-01,1.000000000000000000e+00
5.171233629270675536e+00,2.549067202938517074e+00,2.000000000000000000e+00
-1.540660261607226911e+00,-2.974387263657165992e+00,1.000000000000000000e+00
2.546847630137546670e+00,2.853223279098964227e+00,2.000000000000000000e+00
-1.558347848649300538e+00,4.503975633727339001e-02,1.000000000000000000e+00
2.691636062566447940e+00,2.133823502308867415e+00,2.000000000000000000e+00
1.805465742948490826e+00,-2.659031089431126649e+00,1.000000000000000000e+00
9.221749375080221522e-01,-5.718640826352902606e-02,1.000000000000000000e+00
-7.200283072654873884e-01,6.594744901766588230e-01,1.000000000000000000e+00
3.596320688074681193e+00,2.938474481340878075e+00,2.000000000000000000e+00
3.315220118008673111e+00,2.474556983978492219e+00,2.000000000000000000e+00
-6.627059149838294694e-01,9.105420838741227207e-01,1.000000000000000000e+00
1.407291483514936603e+00,-6.250637387791729838e-01,1.000000000000000000e+00
7.942446276188222173e-03,2.219116768760984459e-01,1.000000000000000000e+00
6.384391055152675021e-01,5.912005311203289981e-01,1.000000000000000000e+00
1.626820993173375918e+00,4.426131995021692411e+00,2.000000000000000000e+00
-3.294544291589082130e-01,-1.443988700629514010e+00,1.000000000000000000e+00
5.628805089433516429e+00,2.722047708230483920e+00,2.000000000000000000e+00
3.668048313709451946e+00,4.140115497700708858e+00,2.000000000000000000e+00
-1.531036001105334332e+00,-1.516710015407012335e+00,1.000000000000000000e+00
4.170419213060266167e-02,2.348702899872771255e+00,1.000000000000000000e+00
-5.312952628330253751e-02,2.934347928086583845e+00,1.000000000000000000e+00
1.325326047941725705e+00,2.273296882061705826e-01,1.000000000000000000e+00
-9.763139274486865027e-01,-6.159727078861853000e-01,1.000000000000000000e+00
-6.054217166585660337e-01,-2.011885353218479278e+00,1.000000000000000000e+00
1.791065808143633253e+00,2.288173195962587059e+00,2.000000000000000000e+00
1.221061887088657816e+00,3.998111945973894382e-02,1.000000000000000000e+00
3.929244207910338460e-01,4.244446958847104767e+00,2.000000000000000000e+00
3.914871472615011894e-01,1.944903461075498663e-01,1.000000000000000000e+00
4.531707283713624967e+00,2.568467952746610550e+00,2.000000000000000000e+00
5.209216976018582912e+00,4.063080239756717837e+00,2.000000000000000000e+00
-1.435433753812803470e+00,6.164167922102092856e-01,1.000000000000000000e+00
1.842379839024183230e+00,-3.437731014684366482e+00,1.000000000000000000e+00
7.907267464898924958e-01,-1.654072881680684226e+00,1.000000000000000000e+00
3.571562350999418989e+00,2.998297864345448982e+00,2.000000000000000000e+00
1.157571877686486062e+00,3.608100621602302382e+00,2.000000000000000000e+00
1.613399465967518820e+00,2.564039102955327998e+00,2.000000000000000000e+00
-7.978705163541316425e-01,2.121975102125435997e-01,1.000000000000000000e+00
-9.576110777980566535e-01,2.603517202384473261e+00,1.000000000000000000e+00
4.462478276423024748e-01,-1.097437290353628692e+00,1.000000000000000000e+00
7.469920296717234010e-01,3.559443967110630602e+00,2.000000000000000000e+00
4.073537345301510904e+00,3.200477081142967251e+00,2.000000000000000000e+00
-1.857801828131744881e-01,-2.796792187657132889e+00,1.000000000000000000e+00
-1.885058110503785800e+00,-1.476254153505976552e+00,1.000000000000000000e+00
4.770428128028197712e+00,3.991053095963520647e+00,2.000000000000000000e+00
6.354247664018321251e-02,-1.507846853625651073e+00,1.000000000000000000e+00
-8.993036797891887923e-01,8.196685754872150564e-01,1.000000000000000000e+00
4.139561171544404061e+00,3.400872644960097002e+00,2.000000000000000000e+00
9.640481882127267532e-01,2.981023358756807795e+00,2.000000000000000000e+00
-3.567436954282571793e-01,1.369572853467499796e+00,1.000000000000000000e+00
-2.989207883747297956e-01,2.916765621527698915e+00,2.000000000000000000e+00
2.067356756384617356e+00,1.661475466295325165e-01,1.000000000000000000e+00
2.991744301164735553e+00,2.615276434924231008e+00,2.000000000000000000e+00
2.274487646422348242e+00,2.448270641571133055e+00,2.000000000000000000e+00
4.412267867187058101e+00,2.519046685943837183e+00,2.000000000000000000e+00
3.583389543409716715e+00,3.391835147702612296e+00,2.000000000000000000e+00
4.843700667629487810e+00,5.983502826027438104e+00,2.000000000000000000e+00
-1.238667992373467364e+00,-6.196517942248864347e-02,1.000000000000000000e+00
-8.530707399373228805e-02,1.137421659727379186e+00,1.000000000000000000e+00
3.072373529160492112e+00,7.906082187173089082e-01,2.000000000000000000e+00
1.369115919776455748e+00,3.469675859947451535e+00,2.000000000000000000e+00
3.398678298660002373e+00,4.445772792974158172e+00,2.000000000000000000e+00
3.124899178849080417e-01,-4.410503684570408200e-01,1.000000000000000000e+00
-8.287679662164000316e-01,-3.313814247754039988e-01,1.000000000000000000e+00
-5.313384933408438204e-01,1.119517368522214174e+00,1.000000000000000000e+00
-6.354810916646524976e-02,1.613120719837068728e+00,1.000000000000000000e+00
1.240311556663744735e-01,6.267479208189359330e-01,1.000000000000000000e+00
2.378924228994151235e+00,3.696979081085781882e+00,2.000000000000000000e+00
1.909896225541403147e-01,3.834080626206648912e+00,2.000000000000000000e+00
3.378471647950162637e+00,4.927526500568374601e+00,2.000000000000000000e+00
3.326575883356247321e+00,2.920672252507140687e+00,2.000000000000000000e+00
5.604421051256320396e+00,2.737331721997880774e+00,2.000000000000000000e+00
5.633735077176540429e+00,4.274838032304980828e+00,2.000000000000000000e+00
9.678985436394463848e-01,-1.285150905000615573e+00,1.000000000000000000e+00
4.703305100684573858e-01,-7.794681566349833668e-01,1.000000000000000000e+00
2.077786640278173058e-01,2.010092003450106191e+00,1.000000000000000000e+00
3.691504881815655947e-01,8.439770722992689933e-01,1.000000000000000000e+00
-7.759134532325451250e-01,-1.568963830101187451e+00,1.000000000000000000e+00
3.382695480123967702e+00,3.016726926050488533e+00,2.000000000000000000e+00
5.357902389414627820e+00,2.627763522577716948e+00,2.000000000000000000e+00
1.746575472394543693e-01,-1.627700415712099558e+00,1.000000000000000000e+00
3.615510719201977530e+00,5.381063276562695563e+00,2.000000000000000000e+00
6.708454288246634700e-01,1.298276070136086480e+00,1.000000000000000000e+00
1.534798223229437930e+00,4.184741205336568903e+00,2.000000000000000000e+00
3.139117884094277944e+00,1.529443290289328461e+00,2.000000000000000000e+00
1.421003597946288499e+00,3.304998723111151282e+00,2.000000000000000000e+00
-4.355462632887737717e-01,-2.346198865588143612e+00,1.000000000000000000e+00
-5.801375326769245833e-01,-1.626013827970928638e+00,1.000000000000000000e+00
1.734549536283078730e+00,4.505634486477463341e+00,2.000000000000000000e+00
3.851909549162984447e+00,2.736081270413666999e+00,2.000000000000000000e+00
2.792150038473696139e+00,2.276796706516921009e+00,2.000000000000000000e+00
1.610050817316746707e+00,3.435552029780477579e+00,2.000000000000000000e+00
2.205293040826762585e+00,3.857027512489903387e+00,2.000000000000000000e+00
9.024940907172904758e-01,5.642579452879552093e+00,2.000000000000000000e+00
3.994217734893116045e+00,3.651386362466044755e+00,2.000000000000000000e+00
3.033486427735923474e+00,4.626054743208731779e+00,2.000000000000000000e+00
3.471940333084353014e+00,4.480552602453892419e+00,2.000000000000000000e+00
-1.959521705451351847e+00,-1.837537876397171033e+00,1.000000000000000000e+00
5.502866132726715875e+00,3.382534017054473985e+00,2.000000000000000000e+00
4.137025474058289909e+00,2.390870116442795901e+00,2.000000000000000000e+00
1.108526106657078847e+00,2.547615114231534861e+00,1.000000000000000000e+00
4.112331411282697857e+00,1.879985427075189008e+00,2.000000000000000000e+00
4.427689215629571073e-01,-1.332676303710633725e+00,1.000000000000000000e+00
6.176088833756013807e-01,7.475448575601186807e-01,1.000000000000000000e+00
3.102400447815594209e+00,4.215876541687922696e+00,2.000000000000000000e+00
3.591902868849919273e+00,2.911448219255850400e+00,2.000000000000000000e+00
4.156827842278774554e+00,2.791446005284536902e+00,2.000000000000000000e+00
3.150299684467689598e+00,3.245269419367248886e+00,2.000000000000000000e+00
2.716756690871407476e-01,-4.184957302964821269e-01,1.000000000000000000e+00
-1.753897293828897419e-01,2.965243224729302796e+00,1.000000000000000000e+00
8.655104248292047053e-01,3.049435872588504903e+00,2.000000000000000000e+00
1.188693732174872508e+00,5.126837058183227214e+00,2.000000000000000000e+00
-1.144687272277378653e+00,3.774180941662805266e-01,1.000000000000000000e+00
2.973434687591236525e+00,5.147015249081840160e+00,2.000000000000000000e+00
2.638825599404032385e+00,1.975829307354541653e+00,2.000000000000000000e+00
6.203304555568910139e+00,3.607792338507215479e+00,2.000000000000000000e+00
5.117887535103842200e-01,-1.643728293433513121e+00,1.000000000000000000e+00
-2.628372738593401370e-01,1.105149650022327013e+00,1.000000000000000000e+00
-3.808092006697215703e-01,5.051922749810618951e-01,1.000000000000000000e+00
-1.554272919983459289e+00,-4.405034856171394231e-02,1.000000000000000000e+00
1.837101881802698067e+00,1.679551270141732555e+00,2.000000000000000000e+00
3.083015836428849354e+00,2.477350220502044564e+00,2.000000000000000000e+00
4.943343637969175752e+00,2.872588616103807890e+00,2.000000000000000000e+00
2.397146129144078486e-01,-2.220835458031623411e+00,1.000000000000000000e+00
5.452764977730210738e+00,4.610205525840019192e+00,2.000000000000000000e+00
6.779006773092899341e-01,-1.183975973570396523e+00,1.000000000000000000e+00
1.026139232283094005e+00,-1.201918928670754783e+00,1.000000000000000000e+00
3.142722202611077709e+00,2.550822710011217520e+00,2.000000000000000000e+00
-5.128993606596901067e-01,3.123690701659229685e+00,2.000000000000000000e+00
1.979456695658630805e+00,1.511608870580773090e+00,1.000000000000000000e+00
1.582051633676895497e+00,1.123693165362716462e+00,1.000000000000000000e+00
3.237380170377729405e-01,-4.960556732743789943e-01,1.000000000000000000e+00
-1.173114270648798751e-01,1.414592203503398649e-01,1.000000000000000000e+00
1.997004543469238058e+00,3.228555176550542249e+00,2.000000000000000000e+00
6.430733850066769897e-01,2.503292466121216364e+00,2.000000000000000000e+00
1.136369987372928936e+00,-2.511116695974506818e-01,1.000000000000000000e+00
-8.177041507438563839e-01,-1.355839523558066473e+00,1.000000000000000000e+00
7.835785732407177795e-01,6.996632784483091116e-01,1.000000000000000000e+00
5.085207107893234824e-01,6.071791745792676220e-01,1.000000000000000000e+00
1.431808370957587062e+00,1.273935616743870014e+00,1.000000000000000000e+00
2.096594354360165724e+00,5.642601312737181019e+00,2.000000000000000000e+00
3.385236303729101781e+00,2.089611717170591021e+00,2.000000000000000000e+00
1.829206511489727793e+00,4.062134213800285387e+00,2.000000000000000000e+00
6.811298922547244228e-01,6.874562245968300900e-01,1.000000000000000000e+00
2.998208502923254137e+00,2.702512227369236353e+00,2.000000000000000000e+00
2.724814836700902368e-02,5.652784649607154321e-01,1.000000000000000000e+00
3.813990928939644309e+00,1.254311314800700572e+00,2.000000000000000000e+00
2.717580445104526898e+00,2.412568131806271499e+00,2.000000000000000000e+00
-1.080508194655109833e+00,7.727271677601332822e-01,1.000000000000000000e+00
-1.327458341137512710e+00,1.717781710284004504e+00,1.000000000000000000e+00
3.881261130122227065e+00,4.318899002655635755e+00,2.000000000000000000e+00
-1.565348401725794591e+00,1.198154961288096176e+00,1.000000000000000000e+00
-1.232741270450969928e+00,1.893557973384897730e+00,1.000000000000000000e+00
1.927204064433817976e+00,7.459143904583642737e-01,1.000000000000000000e+00
4.102088779318735057e+00,2.850125825728045736e+00,2.000000000000000000e+00
4.084817388033043173e+00,2.756816476975445074e+00,2.000000000000000000e+00
2.410218660210849961e+00,1.621162818502912550e+00,1.000000000000000000e+00
-3.448577158337437498e-01,3.580670240360801088e-02,1.000000000000000000e+00
-8.978456970282377991e-01,-1.534219619426045789e+00,1.000000000000000000e+00
4.985693076576270144e+00,3.401327130995463133e+00,2.000000000000000000e+00
-2.504773945377694599e-01,-2.636679653830120706e+00,1.000000000000000000e+00
5.426247051281436473e-01,-8.420222424218207768e-01,1.000000000000000000e+00
-2.229420161925531607e-01,1.101116746828509463e+00,1.000000000000000000e+00
3.018287407065018524e+00,1.804320841213621351e+00,2.000000000000000000e+00
-2.773013422760964852e-01,2.863718431889143101e+00,1.000000000000000000e+00
1.741142644843414744e-01,-5.631409316739237614e-01,1.000000000000000000e+00
-7.535872446658925528e-01,5.068653372905758125e-01,1.000000000000000000e+00
4.887986986209125639e+00,3.028258629924361234e+00,2.000000000000000000e+00
-3.213915688071417032e-01,1.273150598924292609e+00,1.000000000000000000e+00
8.349654599866831450e-01,-9.986487101798086075e-01,1.000000000000000000e+00
-1.265952169212353873e+00,2.341680372538935018e+00,1.000000000000000000e+00
4.998646635836967889e+00,2.861371470221106161e+00,2.000000000000000000e+00
1.381753454692364658e+00,-8.120220763166838829e-01,1.000000000000000000e+00
-1.022164834876535755e+00,-1.101387473693692387e+00,1.000000000000000000e+00
5.636333174388095557e+00,2.984655721110573978e+00,2.000000000000000000e+00
5.491269476367904190e+00,2.455113366754282378e+00,2.000000000000000000e+00
-3.624721411543798677e-01,-4.637171061398508431e-01,1.000000000000000000e+00
4.411912490007942722e+00,2.667199720409993091e+00,2.000000000000000000e+00
-1.778422800616029642e-01,-1.503532031463474139e+00,1.000000000000000000e+00
3.829488788036330416e+00,4.563525866032652090e+00,2.000000000000000000e+00
-6.240852778243471954e-01,-9.163813977409162037e-01,1.000000000000000000e+00
